_id,id,id_field,type,street,pavement,route_ahead,route_back,neighborhood,council_district,ward,tract,public_works_division,pli_division,police_zone,fire_zone,latitude,longitude
7440,1607204137,7571,Stop Bar,,17862,WARRIORS RD,DEAD END,Westwood,2,28,42003563100,5,28,6,1-18,40.42837355,-80.04672573
7441,1238093119,7572,Stop Bar,,14777,AVACOLL DR,DEAD END,,,,42003469000,,,,,40.41528023,-80.04318831
7442,577777949,7573,Crosswalk - Continental,,8003,CENTRE AVE,BAYARD ST,North Oakland,8,4,42003562000,3,4,4,2-23,40.45121562,-79.95402724
7443,814977349,7574,Stop Bar,,8003,CENTRE AVE,BAYARD ST,North Oakland,8,4,42003562000,3,4,4,2-23,40.45120338,-79.95401029
7444,336334662,7575,Crosswalk - Continental,,6849,S MATHILDA ST,EDMOND ST,Bloomfield,7,8,42003080900,2,8,5,3-6,40.46246149,-79.94694827
7445,1365895975,7576,Crosswalk - Continental,,16736,GROSS ST,S MILLVALE AVE,Bloomfield,7,8,42003080900,2,8,5,3-6,40.46235465,-79.94553418
7446,1831734395,7577,Stop Bar,,18060,DEAD END,S 18TH ST,South Side Flats,3,17,42003170200,3,17,3,4-24,40.43222759,-79.98012313
7447,2046774128,7578,Stop Bar,,18060,DEAD END,S 18TH ST,South Side Flats,3,17,42003170200,3,17,3,4-24,40.43201587,-79.98020719
7448,784643408,7579,Crosswalk - Two Lined,,18060,DEAD END,S 18TH ST,South Side Flats,3,16,42003170200,3,16,3,4-24,40.43239467,-79.97566792
7449,1532225008,758,Crosswalk - Two Lined,N ATLANTIC AVE,12732,JORDAN WAY,BROAD ST,Garfield,9,10,42003101700,2,10,5,3-4,40.46595271,-79.93823937
7450,2124469035,7580,Stop Bar,,11667,WARWICK TER,FIFTH AVE,Squirrel Hill North,8,14,42003140200,3,14,4,2-26,40.44769999,-79.93679467
7451,1679020670,7581,Stop Bar,,17546,MYRTLE WAY,IVY ST,Shadyside,8,7,42003070300,2,7,4,3-22,40.45175855,-79.93209846
7452,578171564,7582,Stop Bar,,13235,IVY ST,URN WAY,Shadyside,8,7,42003070300,2,7,4,3-22,40.45164629,-79.93229723
7453,1894543073,7583,Stop Bar,,10175,ELMER ST,ELLSWORTH AVE,Shadyside,8,7,42003070300,2,7,4,3-11,40.45350581,-79.93184331
7454,1917572659,7584,Stop Bar,,13542,BAUM BLVD,OLGA WAY,Bloomfield,7,8,42003080600,2,8,5,3-23,40.45758458,-79.93708301
7455,183418977,7585,Stop Bar,,5917,S GRAHAM ST,VINTAGE WAY,Bloomfield,7,8,42003080600,2,8,5,3-23,40.45732651,-79.937186
7456,434945785,7586,Stop Bar,,8775,DAPPER WAY,BAUM BLVD,Friendship,7,8,42003080700,2,8,5,3-23,40.45731631,-79.93682524
7457,1974707818,7587,Stop Bar,,10693,S FAIRMOUNT ST,S GRAHAM ST,Friendship,7,8,42003080700,2,8,5,3-23,40.45750815,-79.93674612
7458,1109374077,7588,Stop Bar,,1625,STATION ST,HARVARD SQ,East Liberty,9,11,42003111500,2,11,5,3-8,40.46359361,-79.92383691
7459,1259063588,7589,Crosswalk - Continental,E LIBERTY BLVD,19306,N HIGHLAND AVE,N BEATTY ST,East Liberty,9,11,42003111300,2,11,5,3-8,40.46604798,-79.92292799
7460,1254258569,759,Crosswalk - Two Lined,BROAD ST,8567,N ATLANTIC AVE,N PACIFIC AVE,Garfield,9,10,42003101700,2,10,5,3-4,40.46590169,-79.93833594
7461,1285791676,7590,Crosswalk - Continental,E LIBERTY BLVD,19314,SHERIDAN AVE,N HIGHLAND AVE,East Liberty,9,11,42003111500,2,11,5,3-8,40.46585988,-79.92263064
7462,1558670225,7591,Stop Bar,E LIBERTY BLVD,19309,SHERIDAN AVE,N HIGHLAND AVE,East Liberty,9,11,42003111300,2,11,5,3-8,40.4659813,-79.92250458
7463,178259677,7592,Stop Bar,E LIBERTY BLVD,19311,EAST LIBERTY BLVD,EAST LIBERTY BLVD,East Liberty,9,11,42003111300,2,11,5,3-8,40.46615884,-79.9227339
7464,1992160752,7593,Stop Bar,E LIBERTY BLVD,19300,EAST LIBERTY BLVD,RIPPEY ST,East Liberty,9,11,42003111500,2,11,5,3-8,40.46574765,-79.92281705
7465,1646773845,7594,Stop Bar,E LIBERTY BLVD,19298,N HIGHLAND AVE,SELMA WAY,East Liberty,9,11,42003111500,2,11,5,3-8,40.46592037,-79.92300006
7466,736748862,7595,Cross-hatch,,12995,FIFTH AVE,FORBES AVE,North Oakland,8,4,42003982200,3,4,4,2-7,40.44382751,-79.95400743
7467,920617158,7596,Crosswalk - Two Lined,,10019,GARDNER ST,GOETTMANN ST,Troy Hill,1,24,42003240600,1,24,1,1-2,40.46024682,-79.98522403
7468,724988805,7597,Crosswalk - Continental,EAST ST,11659,HAZLETT ST,SUFFOLK ST,Spring Hill-City View,6,26,42003262000,1,26,1,1-11,40.46905718,-80.0014882
7469,543826920,7598,Crosswalk - Continental,,7918,WOODLAND AVE,HIGHWOOD ST,Perry South,6,26,42003261500,1,26,1,1-9,40.46839571,-80.02522843
7470,447083255,7599,Crosswalk - Continental,,17576,HIGHWOOD ST,HODGKISS ST,Perry South,6,26,42003261500,1,26,1,1-9,40.46829335,-80.02519668
7471,1783834245,76,Crosswalk - Continental,S WINEBIDDLE ST,19015,CORAL ST,PENN AVE,Bloomfield,7,8,42003080900,2,8,5,3-6,40.46451826,-79.94290978
7472,571901642,760,Crosswalk - Two Lined,BROAD ST,15882,N AIKEN AVE,N ATLANTIC AVE,Garfield,9,10,42003101700,2,10,5,3-4,40.46587924,-79.93817769
7473,1441126319,7600,Crosswalk - Continental,,7918,WOODLAND AVE,HIGHWOOD ST,Perry South,6,26,42003271500,1,26,1,1-14,40.46988249,-80.02559358
7474,1652820594,7601,Crosswalk - Two Lined,,5629,FOREST WAY,FRANKSTOWN AVE,Homewood North,9,13,42003130200,2,13,5,3-17,40.45742603,-79.89627213
7475,184792349,7602,Stop Bar,,5629,FOREST WAY,FRANKSTOWN AVE,Homewood North,9,13,42003130200,2,13,5,3-17,40.4574614,-79.89628729
7476,1094352531,7603,Crosswalk - Two Lined,,14756,STERRETT ST,N HOMEWOOD AVE,Homewood South,9,13,42003130300,2,13,5,3-17,40.45736072,-79.89622385
7477,1654038471,7604,Stop Bar,,14756,STERRETT ST,N HOMEWOOD AVE,Homewood South,9,13,42003130200,2,13,5,3-17,40.457375,-79.89617021
7478,2134309350,7605,Crosswalk - Two Lined,,12356,FRANKSTOWN AVE,FELICIA WAY,Homewood South,9,13,42003130300,2,13,5,3-17,40.45732091,-79.89631236
7479,615957479,7606,Stop Bar,,12356,FRANKSTOWN AVE,FELICIA WAY,Homewood South,9,13,42003130300,2,13,5,3-17,40.45728316,-79.89630029
7480,1632971042,7607,Crosswalk - Two Lined,,16370,N HOMEWOOD AVE,N LANG AVE,Homewood South,9,13,42003130300,2,13,5,3-17,40.45738776,-79.89635595
7481,85296270,7608,Stop Bar,,16370,N HOMEWOOD AVE,N LANG AVE,Homewood South,9,13,42003130300,2,13,5,3-17,40.4574,-79.89639618
7482,232070662,7609,Stop Bar,,6530,CARRINGTON ST,HENDERSON ST,Central Northside,6,25,42003250900,1,25,1,1-10,40.45893211,-80.00781716
7483,453990131,761,Crosswalk - Two Lined,BROAD ST,15882,N AIKEN AVE,N ATLANTIC AVE,Garfield,9,10,42003101700,2,10,5,3-4,40.46557418,-79.93599034
7484,389707162,7610,Crosswalk - Continental,,8374,TONY DORSETT DR,MAZEROSKI WAY,North Shore,1,22,42003981200,6,22,1,1-7,40.44650771,-80.00804411
7485,1962575406,7611,Stop Bar,,6825,ULYSSES ST,BERTHA ST,Mount Washington,2,19,42003190300,5,19,3,4-27,40.43425013,-80.01126834
7486,182067288,7612,Cross-hatch,,16498,BINGHAM ST,MURIEL ST,South Side Flats,3,17,42003170200,3,17,3,4-24,40.42971707,-79.98866422
7487,14243527,7613,Crosswalk - Two Lined,,16103,BINGHAM ST,DEAD END,South Side Flats,3,17,42003170200,3,17,3,4-2,40.42950064,-79.98986048
7488,1399962989,7614,Stop Bar,,19580,HENRIETTA ST,BIDDLE AVE,Regent Square,5,14,42003141000,3,14,4,2-16,40.43677538,-79.89634552
7489,1336330842,7615,Stop Bar,,5950,BIDDLE AVE,GUTHRIE ST,Regent Square,5,14,42003141000,3,14,4,2-16,40.43698513,-79.89651316
7490,1538660245,7616,Stop Bar,,5950,BIDDLE AVE,GUTHRIE ST,Regent Square,5,14,42003141000,3,14,4,2-16,40.43684606,-79.89654534
7491,192263976,7617,Crosswalk - Two Lined,62ND ST BRG,13381,CITY LIMIT,BUTLER ST,Upper Lawrenceville,7,10,42003101100,2,10,5,3-7,40.48853661,-79.93719297
7492,26654708,7618,Crosswalk - Two Lined,62ND ST BRG,13381,CITY LIMIT,BUTLER ST,Morningside,7,10,42003101400,2,10,5,3-7,40.48857945,-79.93704547
7493,2029993411,7619,Stop Bar,,11018,AZURE ST,ROSECREST DR,Stanton Heights,9,10,42003100500,2,10,5,3-7,40.47278144,-79.9343901
7494,1184979510,762,Crosswalk - Two Lined,BROAD ST,18848,N GRAHAM ST,N AIKEN AVE,Garfield,9,11,42003111400,2,11,5,3-4,40.46555376,-79.93582271
7495,508094479,7620,Stop Bar,,7439,DEAD END,AZURE ST,Stanton Heights,9,10,42003100500,2,10,5,3-7,40.47277735,-79.93418894
7496,464996108,7621,Stop Bar,,4837,HAMPTON ST,WELLESLEY AVE,Morningside,7,10,42003101400,2,10,5,3-7,40.47732694,-79.9314074
7497,535619309,7622,Crosswalk - Two Lined,,15194,N EUCLID AVE,N ST CLAIR ST,Highland Park,7,11,42003110200,2,11,5,3-9,40.47421521,-79.92083414
7498,1068603655,7623,Crosswalk - Two Lined,,2896,ALBREE WAY,HAMPTON ST,Highland Park,7,11,42003110200,2,11,5,3-9,40.47424498,-79.9207198
7499,2064894750,7624,Crosswalk - Two Lined,,7202,HAMPTON ST,WELLSTON WAY,Highland Park,7,11,42003110200,2,11,5,3-9,40.47411644,-79.92080993
7500,362862120,7625,Stop Bar,,7202,HAMPTON ST,WELLSTON WAY,Highland Park,7,11,42003110200,2,11,5,3-9,40.47407563,-79.92080322
7501,658202586,7626,Stop Bar,,6910,N HIGHLAND AVE,N EUCLID AVE,Highland Park,7,11,42003110200,2,11,5,3-9,40.47417561,-79.92066107
7502,571783009,7627,Stop Bar,,2896,ALBREE WAY,HAMPTON ST,Highland Park,7,11,42003110200,2,11,5,3-9,40.47428681,-79.92073214
7503,1988994729,7628,Stop Bar,,15194,N EUCLID AVE,N ST CLAIR ST,Highland Park,7,11,42003110200,2,11,5,3-9,40.47419806,-79.92088561
7504,195996219,7629,Cross-hatch,,11835,WESTERN AVE,OHIO RIVER BLVD RAMP,Chateau,6,21,42003980600,1,21,1,1-8,40.45020415,-80.02477271
7505,500963366,763,Crosswalk - Two Lined,N AIKEN AVE,7466,JORDAN WAY,BROAD ST,Garfield,9,11,42003111400,2,11,5,3-4,40.46563437,-79.9358683
7506,1529757882,7630,Cross-hatch,,13727,BLVD OF THE ALLIES,BATES ST RAMP,South Oakland,3,4,42003040900,3,4,4,2-11,40.43255511,-79.95851302
7507,1005198254,7631,Stop Bar,,8580,MT PLEASANT RD,MILROY ST,Northview Heights,1,26,42003260900,1,26,1,1-15,40.4822541,-80.00589656
7508,556917294,7632,Stop Bar,,17968,VENTURE ST,MT PLEASANT RD,Northview Heights,1,26,42003261200,1,26,1,1-15,40.4824571,-80.00608834
7509,1269408534,7633,Stop Bar,,17965,MILROY ST,HAZLETT ST,Northview Heights,1,26,42003260900,1,26,1,1-13,40.4767462,-80.00671415
7510,447195584,7634,Stop Bar,,8580,MT PLEASANT RD,MILROY ST,Northview Heights,1,26,42003260900,1,26,1,1-13,40.47690228,-80.00681607
7511,1513614874,7635,Stop Bar,,17965,MILROY ST,HAZLETT ST,Northview Heights,1,26,42003260900,1,26,1,1-13,40.4747819,-80.00536512
7512,299436041,7636,Stop Bar,,11659,HAZLETT ST,SUFFOLK ST,Northview Heights,6,26,42003260900,1,26,1,1-13,40.47441362,-80.0050352
7513,549570873,7637,Stop Bar,,567,EAST ST,EAST ST RAMP,East Allegheny,1,23,42003563200,1,23,1,1-24,40.45838479,-79.99922408
7514,2136614154,7638,Crosswalk - Continental,,1509,30TH ST BRG,DEAD END,Troy Hill,1,24,42003240600,6,24,1,1-1,40.4647948,-79.97696675
7515,1317549722,7639,Crosswalk - Continental,,17938,HASTINGS ST,GETTYSBURG ST,Point Breeze,8,14,42003140400,3,14,4,2-17,40.45053029,-79.91452802
7516,779861275,764,Crosswalk - Two Lined,N AIKEN AVE,12077,BROAD ST,WATERFORD ST,Garfield,9,11,42003111400,2,11,5,3-4,40.46551908,-79.93593826
7517,1608178021,7640,Crosswalk - Continental,,179072,EDGERTON AVE,REYNOLDS ST,Point Breeze,8,14,42003140400,3,14,4,2-17,40.45059127,-79.91466113
7518,1478825788,7641,Crosswalk - Two Lined,,5221,SECOND AVE,FIRST AVE,Central Business District,6,1,42003020100,6,1,2,1-4,40.43584409,-79.9966394
7519,1539813771,7642,No Parking (Yellow),,13967,ELOISE ST,W NORTH AVE,Allegheny Center,1,22,42003562700,1,22,1,1-21,40.45487262,-80.00965027
7520,431398718,7643,Stop Bar,,470,BANKSVILLE AVE,BANKSVILLE RD,Banksville,2,20,42003202300,5,20,6,4-9,40.39968629,-80.04458966
7521,238721357,7644,Stop Bar,,2570,CITY LIMIT,MCMONAGLE AVE,Banksville,2,20,42003202300,5,20,6,4-9,40.3994667,-80.04443677
7522,2125662877,7645,Stop Bar,,2570,CITY LIMIT,MCMONAGLE AVE,Banksville,2,20,42003202300,5,20,6,4-9,40.39936746,-80.04468425
7523,1369620677,7646,Stop Bar,,2570,CITY LIMIT,MCMONAGLE AVE,Banksville,2,20,42003202300,5,20,6,4-9,40.39977362,-80.04432003
7524,1692071986,7647,Cross-hatch,,14970,MCMONAGLE AVE,POTOMAC AVE,Banksville,2,20,42003202300,5,20,6,4-9,40.40011372,-80.04389758
7525,1947601801,7648,Stop Bar,,7740,N MEADOWCROFT AVE,BANKSVILLE AVE,Banksville,2,20,42003202300,5,20,6,4-9,40.4009039,-80.04822182
7526,1455712335,7649,Stop Bar,,10095,MCMONAGLE AVE,HAYSON AVE,Banksville,2,20,42003202300,5,20,6,4-9,40.40102237,-80.0483329
7527,2125227929,765,Crosswalk - Two Lined,N NEGLEY AVE,2287,FRIENDSHIP AVE,CORAL ST,East Liberty,9,8,42003111500,2,8,5,3-23,40.46073322,-79.93236824
7528,1411069561,7650,Stop Bar,,11564,CITY LIMIT,N MEADOWCROFT AVE,,2,20,42003202300,5,20,6,4-9,40.40096927,-80.04866817
7529,1222978587,7651,Stop Bar,,2301,CITY LIMIT,MCMONAGLE AVE,Banksville,2,20,42003202300,5,20,6,4-9,40.40083854,-80.04848578
7530,1476716277,7652,Stop Bar,,14970,MCMONAGLE AVE,POTOMAC AVE,Banksville,2,20,42003202300,5,20,6,4-9,40.40315701,-80.04094764
7531,1178660541,7653,Stop Bar,,4800,BANKSVILLE RD,DODDS AVE,Banksville,2,20,42003202300,5,20,6,4-9,40.40326833,-80.04060431
7532,884818267,7654,Stop Bar,,14969,POTOMAC AVE,CARNAHAN RD,Banksville,2,20,42003202300,5,20,6,4-9,40.40355019,-80.04067846
7533,204016247,7655,Stop Bar,,5164,BANKSVILLE AVE,BANKSVILLE RD,Banksville,2,20,42003202300,5,20,6,4-9,40.40342764,-80.04109094
7534,852121118,7656,Stop Bar,,14579,ELWYN AVE,MCNEILLY AVE,Overbrook,4,32,42003320700,5,32,3,4-25,40.37768191,-80.00386573
7535,1995941365,7657,Stop Bar,,4905,MCNEILLY RD,TRANSPORT ST,Overbrook,4,32,42003320700,5,32,3,4-25,40.3780851,-80.00368338
7536,1280770592,7658,Crosswalk - Continental,,7321,21ST ST,20TH ST,Strip District,7,2,42003020300,6,2,2,2-3,40.45117337,-79.9839262
7537,730202623,7659,Crosswalk - Continental,,8419,20TH ST,19TH ST,Strip District,7,2,42003020300,6,2,2,2-3,40.45108862,-79.98404694
7538,651970680,766,Crosswalk - Two Lined,N NEGLEY AVE,7582,BAUM BLVD,FRIENDSHIP AVE,Friendship,7,8,42003080700,2,8,5,3-23,40.4606373,-79.93243262
7539,761952185,7660,Crosswalk - Continental,,11640,PENN AVE,MULBERRY WAY,Strip District,7,2,42003020300,6,2,2,2-3,40.45117694,-79.9840469
7540,870093836,7661,Crosswalk - Continental,,1325,SPRING WAY,PENN AVE,Strip District,7,2,42003020300,6,2,2,2-3,40.45106978,-79.98390944
7541,41142623,7662,Crosswalk - Continental,,3894,PENN AVE,MULBERRY WAY,Strip District,7,2,42003020300,6,2,2,2-3,40.45076312,-79.98462595
7542,2015719912,7666,Crosswalk - Continental,,16969,PENN AVE,MULBERRY WAY,Strip District,7,2,42003020300,6,2,2,2-3,40.45047052,-79.98505706
7543,2137423406,7668,Crosswalk - Continental,,17025,PENN AVE,MULBERRY WAY,Strip District,7,2,42003020300,6,2,2,2-25,40.45289054,-79.98156673
7544,2040883277,7669,Crosswalk - Continental,,16232,24TH ST,23RD ST,Strip District,7,2,42003020300,6,2,2,2-25,40.45287395,-79.98144872
7545,1107239081,767,Crosswalk - Two Lined,FRIENDSHIP AVE,18260,S NEGLEY AVE,STRATFORD AVE,Friendship,7,8,42003080700,2,8,5,3-23,40.46071688,-79.93249565
7546,1903516092,7670,Crosswalk - Continental,,1542,SPRING WAY,PENN AVE,Strip District,7,2,42003020300,6,2,2,2-25,40.45278312,-79.98143061
7547,914406924,7671,Crosswalk - Continental,,13070,23RD ST,22ND ST,Strip District,7,2,42003020300,6,2,2,2-25,40.45279588,-79.98153991
7548,212352112,7672,Crosswalk - Continental,,16232,24TH ST,23RD ST,Strip District,7,2,42003020300,6,2,2,2-25,40.45336124,-79.98074732
7549,1158152533,7673,Crosswalk - Continental,,14456,27TH ST,26TH ST,Strip District,7,2,42003020300,6,2,2,2-25,40.45587006,-79.97710019
7550,473953283,7674,Crosswalk - Continental,,11840,SPRING WAY,PENN AVE,Strip District,7,6,42003020300,6,6,2,2-25,40.45587278,-79.97698729
7551,220053033,7675,Crosswalk - Continental,,15850,28TH ST,27TH ST,Strip District,7,6,42003020300,6,6,2,2-25,40.45595783,-79.9769815
7552,683883873,7676,Crosswalk - Continental,,11875,PENN AVE,MULBERRY WAY,Strip District,7,6,42003020300,6,6,2,2-25,40.45597007,-79.97711561
7553,1802608419,7677,Crosswalk - Continental,,4731,26TH ST,25TH ST,Strip District,7,2,42003020300,6,2,2,2-25,40.45399946,-79.97984431
7554,853817882,7678,Crosswalk - Continental,,3769,SPRING WAY,PENN AVE,Strip District,7,2,42003020300,6,2,2,2-25,40.45394028,-79.9798319
7555,1909300237,7679,Crosswalk - Continental,,2945,PENN AVE,MULBERRY WAY,Strip District,7,2,42003020300,6,2,2,2-25,40.45401049,-79.97993213
7556,1410608327,768,Crosswalk - Two Lined,FRIENDSHIP AVE,6245,RAVOUX WAY,S NEGLEY AVE,East Liberty,7,8,42003111500,2,8,5,3-23,40.46065158,-79.93232533
7557,1501253109,7680,Crosswalk - Continental,,4584,25TH ST,24TH ST,Strip District,7,2,42003020300,6,2,2,2-25,40.45394926,-79.97992543
7558,1873061472,7681,Stop Bar,,7163,WOODLOW ST,WILLET ST,Crafton Heights,2,28,42003281400,5,28,6,1-17,40.44350431,-80.05385437
7559,3883692,7682,Stop Bar,,18389,WOODMONT ST,SOLWAY ST,Squirrel Hill North,8,14,42003140100,3,14,4,2-8,40.44203409,-79.92784169
7560,782457878,7683,Stop Bar,,18390,NORTHUMBERLAND ST,WOODMONT ST,Squirrel Hill North,8,14,42003140300,3,14,4,2-8,40.44189221,-79.92780414
7561,776455028,7684,Stop Bar,,1208,COLMA WAY,WIGHTMAN ST,Squirrel Hill North,8,14,42003140300,3,14,4,2-8,40.44199837,-79.9277116
7562,1309306504,7685,Stop Bar,,11846,WIGHTMAN ST,BELLEROCK ST,Squirrel Hill North,8,14,42003140100,3,14,4,2-8,40.44193814,-79.92790472
7563,1831771583,7686,Stop Bar,,9288,CITY LIMIT,WASHINGTON BLVD,Highland Park,7,12,42003980100,2,12,5,3-15,40.4842248,-79.90768913
7564,1942354599,7687,Stop Bar,,2015,ALLEGHENY RIVER BLVD,DEAD END,Highland Park,7,11,42003980100,2,11,5,3-15,40.48442982,-79.90784469
7565,1575727534,7688,Crosswalk - Continental,,7045,HASKELL WAY,33RD ST,Lower Lawrenceville,7,6,42003060300,2,6,2,3-2,40.4616074,-79.96873115
7566,488977483,7689,Crosswalk - Continental,,4569,35TH ST,35TH ST,Lower Lawrenceville,7,6,42003060300,2,6,2,3-3,40.4644924,-79.96596799
7567,1511126189,769,Crosswalk - Two Lined,FRIENDSHIP AVE,205,S EUCLID AVE,EUCLAIR WAY,East Liberty,7,8,42003111500,2,8,5,3-23,40.45972711,-79.92967799
7568,904798293,7690,Crosswalk - Continental,,1517,LEECH ST,BUTLER ST,Lower Lawrenceville,7,6,42003060300,2,6,2,3-3,40.46449698,-79.96585199
7569,502285202,7691,Crosswalk - Continental,,18453,BUTLER ST,MINERAL WAY,Lower Lawrenceville,7,6,42003060300,2,6,2,3-3,40.46726647,-79.96409461
7570,946365087,7692,Crosswalk - Continental,,17370,39TH ST,LODI WAY,Lower Lawrenceville,7,6,42003060300,2,6,2,3-3,40.46750019,-79.96379277
7571,992861709,7693,Crosswalk - Continental,,12651,54TH ST,53RD ST,Upper Lawrenceville,7,10,42003101100,2,10,2,3-5,40.48281903,-79.95127489
7572,1158081235,7694,Stop Bar,,10235,SHAKESPEARE ST,SHERIDAN SQ,Shadyside,8,7,42003070800,2,7,4,3-11,40.46023515,-79.92405823
7573,358942979,7695,Crosswalk - Continental,,11310,GLENWOOD AVE,CHOCTAW WAY,Hazelwood,5,15,42003562300,3,15,4,2-13,40.4043699,-79.93922893
7574,1933782987,7696,Crosswalk - Continental,,7819,PAWPAW WAY,MANSION ST,Hazelwood,5,15,42003562300,3,15,4,2-13,40.40431252,-79.93910504
7575,799463537,7697,Crosswalk - Continental,,8532,VIOLIN WAY,HEBERTON ST,Highland Park,7,11,42003110600,2,11,5,3-9,40.46853868,-79.916822
7576,939795473,7698,Crosswalk - Continental,,11303,FALLOWFIELD AVE,DAGMAR AVE,Beechview,4,19,42003191600,5,19,6,4-28,40.41303899,-80.02303538
7577,1527901815,7699,Crosswalk - Two Lined,,6828,OPHELIA ST,LAWN ST,South Oakland,3,4,42003040900,3,4,4,2-10,40.43347995,-79.96075223
7578,1944201646,77,Crosswalk - Continental,CORAL ST,179289,URSULINE DR,S WINEBIDDLE ST,Bloomfield,7,8,42003080900,2,8,5,3-6,40.46444174,-79.94285211
7579,1205421354,770,Crosswalk - Two Lined,S EUCLID AVE,179435,BAUM BLVD,S EUCLID AVE,East Liberty,7,8,42003111500,2,8,5,3-23,40.45966691,-79.92965116
7580,1326465581,7701,Crosswalk - Continental,,19611,MERO WAY,JACKSONIA ST,California-Kirkbride,6,25,42003250700,1,25,1,1-21,40.45688488,-80.01561901
7581,1964129134,7702,Crosswalk - Continental,,4301,BRIGHTON RD,CAMEO WAY,Central Northside,6,25,42003250300,1,25,1,1-21,40.45682295,-80.01545816
7582,2021276103,7703,Crosswalk - Continental,,10870,JACKSONIA ST,SAMPSONIA ST,Central Northside,6,25,42003250300,1,25,1,1-21,40.45674897,-80.01555539
7583,909297993,7704,Crosswalk - Continental,,4917,DEAD END,BRIGHTON RD,California-Kirkbride,6,25,42003250700,1,25,1,1-21,40.45679264,-80.01571867
7584,1559539313,7705,Stop Bar,,19611,MERO WAY,JACKSONIA ST,California-Kirkbride,6,25,42003250700,1,25,1,1-21,40.456922,-80.01566994
7585,1597544840,7706,Stop Bar,,4301,BRIGHTON RD,CAMEO WAY,Central Northside,6,25,42003250300,1,25,1,1-21,40.45684565,-80.01542463
7586,537115246,7707,Stop Bar,,10870,JACKSONIA ST,SAMPSONIA ST,Central Northside,6,25,42003250300,1,25,1,1-21,40.45672856,-80.01549437
7587,1704725042,7708,Stop Bar,,4917,DEAD END,BRIGHTON RD,California-Kirkbride,6,25,42003250700,1,25,1,1-21,40.45676733,-80.01575923
7588,787120605,7709,Crosswalk - Two Lined,,5976,KIRKPATRICK ST,MOULTRIE ST,Bluff,6,4,42003040200,3,4,2,2-1,40.43776703,-79.97286611
7589,266918623,771,Crosswalk - Two Lined,S EUCLID AVE,12024,EVA ST,S EUCLID AVE,East Liberty,9,8,42003111500,2,8,5,3-23,40.45973732,-79.92942452
7590,1681728465,7710,Stop Bar,,19341,BRENHAM ST,BIRMINGHAM BRG,West Oakland,6,4,42003040200,3,4,4,2-10,40.43762387,-79.97228943
7591,1373766716,7711,Stop Bar,,5976,KIRKPATRICK ST,MOULTRIE ST,Bluff,6,4,42003010300,3,4,2,2-1,40.43777907,-79.97297019
7592,1537343361,7712,Crosswalk - Continental,,4452,SIDNEY ST,MURIEL ST,South Side Flats,3,17,42003170200,3,17,3,4-24,40.430068,-79.98191444
7593,228971637,7713,Crosswalk - Continental,,1787,S 17TH ST,S 16TH ST,South Side Flats,3,17,42003170200,3,17,3,4-24,40.43013435,-79.98198921
7594,967768658,7714,Stop Bar,,1787,S 17TH ST,S 16TH ST,South Side Flats,3,17,42003170200,3,17,3,4-24,40.43012057,-79.9820338
7595,681393670,7715,Stop Bar,,2825,WHARTON ST,MERRIMAN ST,South Side Flats,3,17,42003170200,3,17,3,4-24,40.43074925,-79.9819046
7596,1425104541,7716,Stop Bar,,2375,S 18TH ST,S 17TH ST,South Side Flats,3,17,42003170200,3,17,3,4-24,40.43068188,-79.98173964
7597,1492524981,7717,Crosswalk - Continental,,19638,BARTLETT ST,HOBART RD,Squirrel Hill South,5,14,42003980500,3,14,4,2-21,40.43276997,-79.9361822
7598,1451790616,7718,Stop Bar,,14429,ARLINGTON AVE,ARLINGTON CT,South Side Slopes,3,17,42003170600,3,17,3,4-6,40.41776505,-79.98644398
7599,1629868721,7719,Stop Bar,,14086,CHARLES ST,ARLINGTON AVE,Mount Oliver Borough,,0,42003481000,0,0,,Mt Oliver,40.41745873,-79.98650786
7600,1365949060,772,Crosswalk - Two Lined,S EUCLID AVE,21004,COMMERCE WAY W,BAUM SQ,East Liberty,7,8,42003111500,2,8,5,3-23,40.45960467,-79.92938965
7601,1877116258,7720,Stop Bar,,2925,BROWNSVILLE RD,MIDDLE ST,Mount Oliver Borough,,0,42003481000,0,0,,Mt Oliver,40.41772931,-79.98670635
7602,1740266533,7721,Stop Bar,,2925,BROWNSVILLE RD,MIDDLE ST,Mount Oliver Borough,,0,42003170600,0,0,,4-6,40.41778618,-79.98673851
7603,1261172926,7722,Crosswalk - Continental,FAIR OAKS ST,11014,ANNETTE WAY,FAIR OAKS ST,Squirrel Hill North,8,14,42003140200,3,14,4,2-17,40.44566353,-79.92842551
7604,1464700836,7723,Crosswalk - Continental,FAIR OAKS ST,4439,S NEGLEY AVE,WIGHTMAN ST,Squirrel Hill North,8,14,42003140200,3,14,4,2-17,40.4457411,-79.92838929
7605,40518661,7724,Crosswalk - Continental,FAIR OAKS ST,18385,FAIR OAKS ST,DUNMOYLE ST,Squirrel Hill North,8,14,42003140200,3,14,4,2-17,40.44575959,-79.92849658
7606,1365018022,7725,Stop Bar,,179007,ATWOOD ST,FRESCO WAY,Central Oakland,3,4,42003040500,3,4,4,2-14,40.44006227,-79.95750383
